,Unnamed: 0_x,rank,artist_name,country,Unnamed: 0_y,genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,boringness
101,1,2,Pink Floyd,Jordan,167002,Rock,Brain Damage,05uGBKRCuePsf43Hfm0JwX,66,0.0726,0.322,226667,0.265,0.34,0.366,-13.398,0.0302,133.577,0.207,178.87900000000005
102,1,2,Pink Floyd,Jordan,167047,Rock,Us and Them,1TKTiKp3zbNgrBH2IwSwIx,66,0.863,0.35600000000000004,469224,0.302,0.546,0.634,-14.528,0.0346,72.623,0.126,123.895
103,1,2,Pink Floyd,Jordan,221826,Rock,The Great Gig in the Sky,2TjdnqlpwOjhijHCwHCP2d,67,0.768,0.275,283872,0.21600000000000005,0.897,0.0832,-13.818,0.0345,116.388,0.181,151.67
104,1,2,Pink Floyd,Jordan,222116,Rock,Shine On You Crazy Diamond (Pts. 1-5),6pnwfWyaWjQiHCKTiZLItr,65,0.7709999999999999,0.266,811077,0.294,0.6970000000000001,0.107,-11.938,0.0291,137.941,0.0397,182.003
105,1,2,Pink Floyd,Jordan,222160,Rock,Have a Cigar,3CmHvyZQQAGkKkTjTBFWN6,64,0.407,0.454,307733,0.65,0.0498,0.589,-10.191,0.0437,120.154,0.72,220.363
106,1,2,Pink Floyd,Jordan,222449,Rock,Young Lust,3xGJuHvSxFJxxYlHj5BIoT,62,0.0546,0.615,209957,0.55,0.191,0.747,-13.858,0.0349,95.485,0.5489999999999999,198.127
107,1,2,Pink Floyd,Jordan,222489,Rock,Mother,1GEOSS415bZVHNuXWlCT6b,63,0.243,0.578,334893,0.15,0.00707,0.0825,-17.335,0.0334,135.33100000000002,0.121,190.796
108,1,2,Pink Floyd,Jordan,222573,Rock,Any Colour You Like,6FBPOJLxUZEair6x4kLDhf,62,0.197,0.277,206429,0.672,0.935,0.423,-12.582,0.0901,150.588,0.505,232.90599999999998
109,1,2,Pink Floyd,Jordan,222593,Rock,Eclipse,1tDWVeCR9oWGX8d5J9rswk,62,0.0591,0.359,130429,0.579,0.746,0.0686,-10.765,0.0406,68.102,0.135,151.137
110,1,2,Pink Floyd,Jordan,222773,Rock,On the Run,73OIUNKRi2y24Cu9cOLrzM,62,0.65,0.388,225385,0.563,0.902,0.104,-21.192,0.0628,165.393,0.13699999999999998,239.301
111,1,2,Pink Floyd,Jordan,222830,Rock,Welcome to the Machine,5VWC7v2dC2K0SIIjT9WTLN,61,0.52,0.382,451681,0.36,0.171,0.0747,-12.442,0.0365,133.273,0.0362,195.03099999999998
112,1,2,Pink Floyd,Jordan,222861,Rock,"Another Brick in the Wall, Pt. 1",7K6xMPtAjTuLPNlJMLf5bS,63,0.937,0.617,192146,0.0457,0.6409999999999999,0.0991,-26.401,0.0344,99.48,0.0967,139.349
113,1,2,Pink Floyd,Jordan,223144,Rock,Speak to Me,574y1r7o2tRA009FW0LE7v,62,0.362,0.5920000000000001,65314,0.0196,0.8540000000000001,0.108,-33.35,0.0358,119.504,0.0312,147.314
114,1,2,Pink Floyd,Jordan,223227,Rock,Goodbye Blue Sky,0ESdtt9cjGZUkUbaubSrv2,61,0.879,0.638,167240,0.0811,0.00315,0.314,-22.646,0.0335,109.152,0.0502,158.416
115,1,2,Pink Floyd,Jordan,223437,Rock,The Happiest Days of Our Lives,2O3l4X1yTua8oMMCtazkyo,61,0.551,0.741,110826,0.231,0.747,0.249,-18.91,0.0415,103.994,0.547,182.28400000000002
116,1,2,Pink Floyd,Jordan,223630,Rock,In the Flesh?,24YmWQgunJGAU8El3ndkyn,59,0.416,0.294,198222,0.489,0.348,0.0537,-14.578,0.0399,152.115,0.268,215.837
117,1,2,Pink Floyd,Jordan,223685,Rock,Run Like Hell,0EaLRxrtnq7Mqhdf8q9txr,60,0.0235,0.716,263573,0.499,0.449,0.86,-15.457,0.0354,116.974,0.42,223.017
118,1,2,Pink Floyd,Jordan,223982,Rock,Dogs,2jvuMDqBK04WvCYYz5qjvG,60,0.0762,0.321,1025280,0.479,0.00471,0.151,-11.395,0.049,109.239,0.139,177.84400000000002
